#OIII_Hb SII_Ha NII_Ha_both V
-4.068903343984457 0.4101339487822212 -0.05189526753418944 48.0
-4.065531849428461 0.41076888546282336 -0.05006784374854941 48.0
-4.061920796720372 0.41146339868047216 -0.048621418693716736 48.0
-2.3337535383548094 0.31779910825794927 -0.27756632477471554 48.0
-2.2698963348455803 0.31792123611291717 -0.27854748233738447 48.0
-2.220338585848631 0.3166855191018033 -0.27978672155487894 48.0
-2.17508702927807 0.3162264058723632 -0.2810506428623337 48.0
-2.119987161633228 0.3148118159324191 -0.2820574350193495 48.0
-2.0626927868839764 0.313650217768906 -0.2832771747546543 48.0
-2.0005953913764882 0.31325452133228016 -0.28397385450689144 48.0
-1.9344202852715515 0.31286645347031483 -0.2845227719606254 48.0
-1.830648909507582 0.31184804758077084 -0.2843365581454699 48.0
-1.7645473087367813 0.31008394101337156 -0.2823642591568403 48.0
-1.683463552596444 0.30941898238493243 -0.27563878939295233 48.0
-4.954051461894665 0.7628756160625176 0.03653085712229431 48.0
-4.959081349251476 0.7639858159679315 0.036867160456978326 48.0
-4.963730504257184 0.7647796890237195 0.037353211705686014 48.0
-4.968834000339341 0.7656686592666475 0.038228903645780826 48.0
-4.97354845426176 0.7664026051782462 0.03875255415509646 48.0
-4.978314647784295 0.7670865637415594 0.03924378325678558 48.0
-4.983509868379172 0.7679883022119128 0.04010643351124145 48.0
-4.988302711885858 0.7686672930062007 0.040619439399422454 48.0
-4.993533957750769 0.7693850627342794 0.041421567642592694 48.0
-4.998439347357427 0.7700510767520656 0.041837008866985666 48.0
-4.081833311958406 0.6992451312197793 -0.11631059038983452 48.0
-4.078329128191265 0.7007038781140936 -0.1154801544697162 48.0
-4.082783415995679 0.7017686153042091 -0.11477201720162568 48.0
-4.079553161326593 0.7030251464516268 -0.11366372515790844 48.0
-4.0759017076818935 0.7040135678113892 -0.11251155306390695 48.0
-4.072583437877703 0.7052756856316236 -0.11134326803141745 48.0
-4.068827005990218 0.7061667960875214 -0.11060747768017357 48.0
-4.065052336867986 0.707222943689167 -0.10939605010260665 48.0
-4.061605377656551 0.708363486637775 -0.10813982705120022 48.0
-4.055882683664847 0.7096988938323309 -0.10685939892764362 48.0
-4.05196867674197 0.710728226012739 -0.10572262170544178 48.0
-2.3057283268869164 0.5950672552629186 -0.31992511224984577 48.0
-2.25857262108966 0.5952488181869596 -0.320591172036789 48.0
-2.2094685475190086 0.5944106645928003 -0.3216265921878471 48.0
-2.1624431250103986 0.5927178033226842 -0.32275251507486796 48.0
-2.1063602790802083 0.5925514683723945 -0.32380679871383466 48.0
-2.0482691710656273 0.5911958681495135 -0.3248174035702185 48.0
-1.9854794612420763 0.590721111356228 -0.3251646273414333 48.0
-1.918256750077279 0.5904698185893875 -0.3256102260820408 48.0
-1.816417007648983 0.5900961170477551 -0.325369384207321 48.0
-1.7459355470856621 0.5873783644181944 -0.32348249981378563 48.0
-1.6631401790831906 0.5865796315431797 -0.3171757083926905 48.0
-4.97790170253886 1.2538351864559294 0.24022849079140168 48.0
-4.982716178439982 1.2588427582529644 0.24144944050836892 48.0
-4.987542421799226 1.2628676392758544 0.2430080761154447 48.0
-4.992892617025943 1.2600459838383544 0.245053830221805 48.0
-4.997833938243493 1.2639375293922108 0.24662815317919418 48.0
-4.112697846246623 1.212660481906435 0.09827464988403893 48.0
-4.109294016555928 1.2176081523480697 0.09983700986142649 48.0
-4.105877862070694 1.2217969335052434 0.10194242670288413 48.0
-4.102922996790579 1.219480841002325 0.1041798145517254 48.0
-4.099441714590463 1.2235390130780859 0.10596513012277678 48.0
-4.093966806131731 1.2276109265645394 0.10807379659756036 48.0
-4.090829230291963 1.2251464349426 0.11024442230893754 48.0
-4.087209533354291 1.2291429516765842 0.1120773825959791 48.0
-4.0835460514500745 1.2332355062896576 0.11419016684328977 48.0
-4.079772288543071 1.237167008027726 0.11611083997425385 48.0
-4.07649175366741 1.2350165655382266 0.11884048734599532 48.0
-2.314589705280668 1.1035652196876016 -0.11787244024967936 48.0
-2.2666903626905626 1.1045788682616409 -0.11832931560525202 48.0
-2.216067849661704 1.1047972488317048 -0.11876688044942779 48.0
-2.1696680065480383 1.1050095068078276 -0.11929400365468583 48.0
-2.1133457401668503 1.0982759524630195 -0.11918242478342066 48.0
-2.053921270926125 1.0956183771886518 -0.11954277186593829 48.0
-1.9905066117124601 1.09531481301638 -0.11977639272363526 48.0
-1.9240882385172224 1.0952028811969265 -0.1195899245665471 48.0
-1.8261438610137304 1.0957820920372399 -0.11863459025098035 48.0
-1.748775590428168 1.0902555712151585 -0.1157103097811216 48.0
-1.6639807880483342 1.0897367678678591 -0.10781317003781042 48.0
-4.8198454405466515 0.4331982192035704 0.15689498371635538 49.0
-4.824430207265008 0.43418203754676715 0.157898028206141 49.0
-4.829093191069252 0.4344637880423424 0.1593358950422877 49.0
-4.833688319340408 0.4343413848546974 0.1605381024598532 49.0
-4.838482266861317 0.4343139905714263 0.1618891158259247 49.0
-4.843178364408374 0.4341535685141796 0.16307503004402238 49.0
-4.847925797231772 0.43397704600297565 0.164269567427011 49.0
-4.8526947619238054 0.43376948309079516 0.16544643579196666 49.0
-4.857516676340496 0.43354132438657644 0.16659987748622568 49.0
-4.8623294627632445 0.43323597945551795 0.16823369646501452 49.0
-4.867036273869274 0.4331177916985154 0.1694874875680262 49.0
-3.9162108117120216 0.3608505204400293 -0.02747185675188313 49.0
-3.9111200438919482 0.3618695881753208 -0.02580277145934852 49.0
-3.9059483444900356 0.3625024737688827 -0.024306451290592106 49.0
-3.9005956276544578 0.3627898303130471 -0.022681226736847995 49.0
-3.8952057135137217 0.363003552726092 -0.02144257020426296 49.0
-3.8897133915964344 0.3638393972692021 -0.020170756659480427 49.0
-3.8917394950235265 0.3641912420433597 -0.018347657908545773 49.0
-3.8859564374519224 0.3643301545997187 -0.016947504653597022 49.0
-3.880084589742009 0.36442759036335554 -0.015321162150895276 49.0
-3.874161036004996 0.36471876122999114 -0.013493529493908191 49.0
-3.8681568691953054 0.3648896948636507 -0.011640177095875405 49.0
-2.2213423680526447 0.29193332773794556 -0.23223028963774722 49.0
-2.176669255169286 0.2916485334613894 -0.2332252770115365 49.0
-2.107354526907108 0.2903314688457486 -0.2346705797282577 49.0
-2.052164521024743 0.28853300049001424 -0.2361526472855129 49.0
-2.000704127558123 0.2875704482176633 -0.23777185774245152 49.0
-1.939113376995338 0.28603900463620185 -0.23922268509526523 49.0
-1.8731545593508152 0.28541156812625806 -0.2403635338358629 49.0
-1.8028573350274373 0.28415245971258263 -0.2412009792246529 49.0
-1.6954017736563627 0.2825462491759133 -0.2411703811573489 49.0
-1.6243729597459788 0.2804471235570513 -0.23908432589790332 49.0
-1.5378566631708024 0.2790424276248818 -0.23106056100055683 49.0
-4.812197361281581 0.4804523502719289 0.09572396864530744 49.0
-4.816730156317195 0.48109491333057297 0.09620769811643809 49.0
-4.8212819808942315 0.4813779635360105 0.09719448256304727 49.0
-4.825911104536314 0.4816090722973871 0.0982369737129481 49.0
-4.830384337777253 0.481620826876677 0.09906108063091144 49.0
-4.835112042452046 0.4818011036097698 0.10008690766010936 49.0
-4.839861742276598 0.48201675015129636 0.10115758445746562 49.0
-4.84445142284647 0.4819147948047862 0.10192514041940372 49.0
-4.849274253413806 0.4820912711208426 0.10348401860704513 49.0
-4.853934010822604 0.48208734864574193 0.10429514279437486 49.0
-4.858612945132663 0.4822144982619198 0.10532569146715656 49.0
-3.90678850818634 0.4088971977688461 -0.07937184759411857 49.0
-3.9014947167986844 0.4096212640229007 -0.07826941465865422 49.0
-3.89616208397439 0.41013382600752013 -0.07719594207024259 49.0
-3.8905226990412642 0.41061328745687947 -0.07620720843197609 49.0
-3.8850222552146922 0.4111128001642034 -0.07474172127491388 49.0
-3.8868256953656384 0.4120935541878841 -0.07376520765296822 49.0
-3.8810742471742232 0.41267013512129086 -0.07221390986863273 49.0
-3.8751698505861407 0.4131381255010723 -0.07095849122586409 49.0
-3.869023308394383 0.41341675378263404 -0.06962442220990207 49.0
-3.8629942235709014 0.41403227539596577 -0.0680886315150992 49.0
-3.8560177077760227 0.4144214091745785 -0.06638378473219642 49.0
-2.212950634845417 0.3297968106437854 -0.27873085209116166 49.0
-2.169039421475795 0.32975271761800506 -0.27984801281412075 49.0
-2.099496322220599 0.3280509561987206 -0.28136028062199414 49.0
-2.044038196798536 0.32654739254441795 -0.282685809231267 49.0
-1.9923375534627241 0.32597509155890464 -0.2840784859698062 49.0
-1.9303688973796576 0.3244971791760563 -0.28553654779981974 49.0
-1.8641997166978888 0.3241385857101355 -0.2865162287991074 49.0
-1.793524938183314 0.32326688917496876 -0.287240814454679 49.0
-1.6857324013712776 0.32223874409382325 -0.28719062113692234 49.0
-1.6144652210897912 0.31961761493008356 -0.2853442269627344 49.0
-1.5276092723733712 0.3187865166173864 -0.27728825078353286 49.0
-4.809164252467934 0.7754927293607223 0.029576285827246952 49.0
-4.813269624207689 0.7765219191138669 0.029632207291872718 49.0
-4.817414174542707 0.7773136371827031 0.030107368475449592 49.0
-4.8220020369034335 0.7782191693052356 0.030891029288532375 49.0
-4.826260286048113 0.7789670038765919 0.03140415424116224 49.0
-4.830913642512977 0.7798498981794303 0.03231169597738543 49.0
-4.835260615708568 0.7805769999042568 0.032843481801646854 49.0
-4.839621518537138 0.7812816827254234 0.033342100283644587 49.0
-4.844238987122076 0.7821563876661605 0.034242196880564506 49.0
-4.848691451817982 0.782800369340068 0.035179998582614294 49.0
-4.853159065964933 0.7834033503630332 0.035672330450983426 49.0
-3.9013908806997075 0.705600996883492 -0.13037608877839177 49.0
-3.8955811793524053 0.7066792753722501 -0.12999661522029457 49.0
-3.889174689945035 0.7077867121431805 -0.12892150690828422 49.0
-3.883624738820295 0.7090617172255714 -0.1278476905100001 49.0
-3.8853556610977207 0.7101262571382378 -0.12682183383796106 49.0
-3.8795247833034745 0.7118633659695479 -0.12564318847711614 49.0
-3.873251858439808 0.7129267975735553 -0.12457272083257742 49.0
-3.8668125013588335 0.7138891111081465 -0.12374908131871466 49.0
-3.8606877544213303 0.7151377384153206 -0.1221989116019377 49.0
-3.854058130423878 0.7162218474021845 -0.1211212939413046 49.0
-3.845302206403612 0.7172382347870178 -0.11970553890759905 49.0
-2.2035922013919444 0.6091752459608415 -0.3200326325831675 49.0
-2.139608084356574 0.6089965444303594 -0.32127962387778397 49.0
-2.0880597681518287 0.6080208557290471 -0.3220699742863108 49.0
-2.0318300430241814 0.6065920773448091 -0.3233692002264649 49.0
-1.9793487319956582 0.605772053670683 -0.3246283931564083 49.0
-1.9166048921103493 0.6039252532442098 -0.32593660755410936 49.0
-1.8493049488572861 0.6033047488752287 -0.3268737090298924 49.0
-1.7777518831410686 0.6022205735009523 -0.3271028696497407 49.0
-1.6700938765997897 0.6007474256647594 -0.3268478149595125 49.0
-1.5970168268588194 0.5984126257107762 -0.32490623365487636 49.0
-1.5079663702680415 0.5972184826790093 -0.3177253468046972 49.0
-4.833658708016502 1.2638441067352804 0.24371017829310296 49.0
-4.837913759759146 1.269112533385975 0.2450115937093392 49.0
-4.842271316288549 1.2733413356161705 0.2466405734467562 49.0
-4.847161490107781 1.2700922316589727 0.24871071505898995 49.0
-4.851582453308623 1.2742096911168284 0.25029532270465876 49.0
-4.856080061614163 1.2782449939956713 0.25186842130399173 49.0
-4.860908392476177 1.2751568789768704 0.253759617283817 49.0
-4.865472282202662 1.279067998986231 0.25529200012194775 49.0
-4.870116844659378 1.2829623659797078 0.2567931069747544 49.0
-4.874779063683436 1.2868227013068245 0.25828147301541027 49.0
-4.883757642036665 1.283477590834326 0.26046089281482954 49.0
-3.924380054071224 1.2151917263902812 0.09307105303656066 49.0
-3.9187247204706663 1.2201567159242466 0.09465393270383225 49.0
-3.9208911423985637 1.224595000568111 0.09668664008828876 49.0
-3.915530968511924 1.2218081366755773 0.09893701658767254 49.0
-3.9096008507445372 1.226445533223212 0.10073860681358246 49.0
-3.9035766694047296 1.230794383408437 0.10279190307605714 49.0
-3.8958886203010317 1.22812626105826 0.10503875209347595 49.0
-3.889646017335998 1.2321970796190007 0.10708521937595361 49.0
-3.8833258552040535 1.2364251423849064 0.10900597628818327 49.0
-3.876900044744426 1.2406438185562652 0.1111826763588981 49.0
-3.8708258970322325 1.2380928360970265 0.11380008903944998 49.0
-2.217584712223249 1.1085152119682462 -0.11046185620282854 49.0
-2.149494673048472 1.1091049604670449 -0.11107934796627227 49.0
-2.097127214553921 1.1087695131240964 -0.11178331832731253 49.0
-2.040457787540489 1.1081471414774013 -0.11248537027331397 49.0
-1.9864465694583242 1.1083675047894672 -0.11318532549552265 49.0
-1.9229956732066498 1.1049008300213279 -0.11378473588902624 49.0
-1.8553324057688212 1.1041016217868633 -0.1142481698284497 49.0
-1.7842567173623949 1.0943620767945215 -0.11372160712568101 49.0
-1.6836102489268046 1.0935716203721904 -0.11280923808381263 49.0
-1.6010535950986935 1.0867970807080347 -0.10975508130686745 49.0
-1.5103227083363013 1.0852870111646007 -0.10003168003521021 49.0
-2.162342130697043 0.29124944715922907 -0.2324676067911214 49.0
-2.0843100284737033 0.29034973141240566 -0.23282714497114979 49.0
-2.0228848329920615 0.2881096778725863 -0.23359794741920512 49.0
-1.9676633401542645 0.2868220522158214 -0.2342453918495354 49.0
-1.9064382424347113 0.2845984876680195 -0.23496838735387646 49.0
-1.8450893542114766 0.28386087569130963 -0.23508923734929346 49.0
-1.7818848136954515 0.28296001608063975 -0.23526080983044687 49.0
-1.6913288932845816 0.281559682837383 -0.23555304235802002 49.0
-1.6275298771581312 0.2783740136052064 -0.23570825744075383 49.0
-1.5634716178779007 0.27570285651233883 -0.23398810158058378 49.0
-2.095657794712931 0.2901239461439878 -0.2338668950008398 49.0
-2.032522227916631 0.2883615253609372 -0.23450132130567045 49.0
-1.9758839271732296 0.2873871542303204 -0.23502666418622511 49.0
-1.9129287940934645 0.2851091086555919 -0.23581345845934115 49.0
-1.8495813055207018 0.2839710404557077 -0.23645427929253363 49.0
-1.7850767151051026 0.2832006823163366 -0.23617763127457939 49.0
-1.6923328452674327 0.28188359836300364 -0.23607781439438388 49.0
-1.6272352404562584 0.27953618205982145 -0.23531816587404744 49.0
-1.5616475482356744 0.2772946597481801 -0.23295922060984584 49.0
-2.042330470120764 0.2883517138516907 -0.23535094141831436 49.0
-1.9842631255225498 0.28750832751997735 -0.2359356750131564 49.0
-1.919770475115133 0.2859291175585838 -0.23651018754249395 49.0
-1.8548968668536183 0.28450118627431176 -0.23710315980749858 49.0
-1.7883189237008614 0.2830414226559178 -0.23746101577358936 49.0
-1.6934891943566175 0.2820242817553539 -0.23689075469496992 49.0
-1.6290800078290806 0.27979228490526936 -0.23574402882025564 49.0
-1.560256894460007 0.278690605386468 -0.23194860933366476 49.0
-1.9925936484963287 0.28756400410940297 -0.23678316711342692 49.0
-1.9264282716950754 0.28613770532056126 -0.2373989264633947 49.0
-1.8599321309477128 0.28459280105563056 -0.23798441728212416 49.0
-1.7918543654646497 0.2833931410958649 -0.23820442146043067 49.0
-1.6943047710881416 0.28191500475858267 -0.23799586136893622 49.0
-1.6289506187377307 0.27991045592771907 -0.23628952823499896 49.0
-1.5586348335902278 0.2789846845382126 -0.23163965973660197 49.0
-1.93292914395463 0.28622373827313313 -0.23823643824386823 49.0
-1.8641044244359808 0.2852091656897059 -0.2388317880550265 49.0
-1.7953103795796395 0.2838182711549747 -0.23879627051425575 49.0
-1.6949497310827772 0.282277956755245 -0.23858146582111883 49.0
-1.6281750926711076 0.27970625930692466 -0.23717296721903758 49.0
-1.55662747459512 0.2790126063952121 -0.2316179859435469 49.0
-1.8687343032199684 0.28526533268681703 -0.23963597116664767 49.0
-1.7983844176860573 0.2840244111111572 -0.23973063223484137 49.0
-1.6956602951076611 0.28257220118553994 -0.23921564643369655 49.0
-1.629523920455706 0.2800923814395766 -0.23754103407878868 49.0
-1.554115697083089 0.2787263303569976 -0.23194439791389795 49.0
-1.8004916511032139 0.2841995245960031 -0.24049223374157416 49.0
-1.6960052299339572 0.28276304259308166 -0.23988074993853412 49.0
-1.6295609336642256 0.28044371659553774 -0.23787140809454246 49.0
-1.5517111743328782 0.279132115615661 -0.23165546517343646 49.0
-1.695962098095417 0.2827118905157179 -0.24058713514848584 49.0
-1.6283227051913385 0.2805856456267868 -0.23829569258289637 49.0
-1.5489815478445428 0.2794773032348877 -0.23139879251878606 49.0
-1.6263892716870691 0.280518047106036 -0.2386987815245941 49.0
-1.545521015735036 0.2796542841083382 -0.23125749999722242 49.0
-1.5419516808257299 0.27947930101561197 -0.23094807555356373 49.0
-2.1542076441193885 0.3291839333015468 -0.27918891927529715 49.0
-2.075689694011538 0.32858088710592526 -0.2796610953977575 49.0
-2.014034921695129 0.32727966288497107 -0.280211548788361 49.0
-1.9585283593862528 0.326723092162744 -0.28063002210410515 49.0
-1.8969835096716847 0.32545156536152103 -0.281213918727518 49.0
-1.8344885892144467 0.3244850410385209 -0.28146431984980586 49.0
-1.7714200057950797 0.32302180376075 -0.28201441729387805 49.0
-1.6805607969539504 0.3206595981416547 -0.28215697619749197 49.0
-1.6171368178887362 0.31700306158706637 -0.2816265387473825 49.0
-1.5524853732007375 0.3137128750955047 -0.27919827235364164 49.0
-2.0876078736697665 0.32838621767612236 -0.2803841122707214 49.0
